Ticker,factor_1,factor_2,factor_3,factor_4,factor_5,factor_6,factor_7,factor_8,factor_9,factor_10,factor_11,factor_12,factor_13,factor_14,factor_15
CWCO,-0.02796758700865051,0.014664971452325353,0.00806308679627353,-0.028553599492363795,-0.006009802691829982,0.026365895145930685,-0.04902324899707518,-0.01872644367420851,-0.046472817175368344,0.007507945564541066,0.004274073771145484,0.025484675036259053,0.021644083799492262,0.02614675306280994,-0.005139068784124498
CWH,-0.006077180483133301,-0.02686485152087493,-0.02636100744905141,-0.013950754406149152,0.002323156166619409,-0.05227059626171883,0.03413143946724968,0.06970591167392004,0.08547414397719513,0.006473388682440571,0.02260426558561575,-0.04513973510868007,-0.03831516916924859,0.023393544184093222,0.03169950603611718
CXDO,0.0068542513446627875,-0.01440186142976258,-0.004468633403720711,0.006716694391197917,-0.006192728627199688,-0.012129385172510653,-0.006738891392344373,-0.0013468385201414572,-0.008333589590359933,0.038221941461344756,0.019815298756794227,0.021047183553589952,0.022352757089224178,0.002362849458576021,0.006950520053706952
CYH,-0.018599833549307047,-0.0077489156156526386,0.0071151449757221995,-0.007953516165146297,-0.010791876456667888,0.004519626647516739,0.01655582438709206,0.00031082710983602836,0.03552271860962849,-0.019518693289977056,-0.02791990081592156,-0.00013729309707620659,-0.003951340864712176,0.012692648506481554,-0.011099976918465156
CYPH,-0.0024441916226343946,0.009292717069589984,-0.0009324650034993288,-0.01843243481122368,-0.012696495335146555,0.009361906876470033,0.03143252329354906,-0.0013329158605592788,0.05423354261344036,0.03094591634759315,-0.0181631612280811,0.019222569698195024,0.0067411732662439085,-0.020735122336537935,0.009594195646157929
CYRX,-0.006529524033747777,-0.023494026307872666,0.01163725343958882,-0.009213935810026892,-0.007798535675232499,-0.04120040602946995,0.024402984728158154,-0.006185571531201498,-0.02308622209405483,0.0026928734118833487,-0.008923510371232663,0.002962442039663244,0.0016255075269160056,-0.02601361060969045,-0.00031814340885295486
CZFS,-0.009529042152853029,-0.03996584573833323,0.02086782834390957,0.010512097716995959,-0.03544819386944656,-0.005694293522570967,-0.04009004363642047,-0.0054005856596892506,0.015599340225062193,-0.009585815231477848,0.006279309622805997,-0.004038690714411609,0.029489567563473887,-0.059158914564818435,-0.04633908001333921
CZNC,-0.0010443851315834328,-0.03153834226778343,0.024949512936427252,0.0166239362800312,-0.023845524595125383,0.03930967447830016,-0.02624140499008911,-0.018500987461579473,-0.00032980230297993554,0.052275692087970727,0.022903370025848097,-0.013607849971527534,0.029964636566954035,0.027650729819961015,-0.002377598389758512
CZWI,-0.008701171771909655,-0.013756448476228485,-0.045892138405386716,0.03139365882331436,-0.022542896184896827,-0.006409255914139205,0.007098459966562215,-0.010573425875682694,0.061416854274899194,0.019843267662764206,-0.02715006888751958,0.01099939840181182,0.059160286780502,-0.04281917678862704,-0.03453706602738818
DAKT,0.018201522614674667,0.004778017822780771,-0.0028992834400082467,-0.004605382258052487,-0.009154158131517601,0.05070418720293983,-0.022337347323765328,0.003929469220543878,-0.029848801985932538,-0.045840540176227136,-0.022110637539571154,0.01817077257515696,-0.0006332016700260727,0.0023204150845784347,-0.013322723792469692
DAVA,-0.011380551305300805,-0.03423151050934169,-0.011534069105706788,0.05048168188453099,0.024479895256717153,-0.04487642507888577,-0.028489267108350036,0.0077791176520425375,0.008403350347055525,-0.002672779017422279,0.017211371383712752,0.04983253491785514,0.030719342798414092,-0.013400733758680516,0.02962306711745522
DBI,0.002357033575307408,-0.0213044888564669,-0.050599307952534686,0.029060573216897048,0.022496016757983704,0.0033128462902273347,0.03002503167465112,0.029455970931209996,-0.012723094835289354,0.004236303676899029,0.01304642590665156,0.001525608268168152,-0.0491868321262482,0.007263407874021113,0.06108118213437877
DCTH,-0.005377178452326326,0.009508960431322619,-0.008139411354714673,-0.0062466231443555785,0.015013091772383183,0.018094860653070605,-0.014858206984574997,0.0031900326820048855,0.005664556755703067,-0.010133474024185948,-0.0046240945542950496,0.0117729301457283,0.014184305953865885,-0.026115354355559738,0.010621154041366645
DDD,0.014860575661304148,0.002066667457214677,-0.01243621218942563,-0.006055251319227869,-0.018455109310404717,0.002133002890299469,0.0362868961719803,-0.012181438922552522,0.0019301169958270436,0.003777690398021674,-0.0009123491968376675,-0.011583780029060327,0.016768301346064673,0.047915259262357804,0.047960279995101864
DGICA,-0.031199378318447067,-0.02299545637363058,0.011969109852933512,0.026861876504298894,-0.008652930550801815,0.04152350462046774,-0.011845892639598241,0.006914588248611218,-0.0169586273872361,0.04400244599318759,0.033774095772702836,-0.008361018667401623,0.02414307528505768,-0.010441502699533265,-0.03878397809936759
DGICB,0.002467301421392039,-0.006924169924121001,0.032442597593513256,-0.00838465587323451,-0.014781398071775314,0.008760923014296727,0.031315006959741265,-0.030012593936912232,-0.0029397502089589245,-0.004630289851826052,-0.010415772545423987,-0.009436215586076756,-0.01523730249274189,-0.031945765506587245,-0.028698578403612014
DHX,0.01495621460435163,-0.0007647885382882301,0.024659825399501345,0.011289947440296624,0.0019288592661795738,-0.024609732148141245,-0.009789743789163287,-0.03245381396386315,-0.03146203750265483,-0.0210843708954361,-0.01993550104607849,-0.011829763998038126,-0.01489440986818292,0.004973464422021367,-0.005509431167102601
DIN,-0.034263362009143275,0.003578302547801623,-0.07048848139418443,0.05496090814762737,0.011599371010326912,-0.010162205925037932,0.05756788531747436,0.04319961402144041,0.0026213492199034533,0.029554272874978527,-0.029287336845301215,-0.016700066792201027,-0.00032214538341641084,-0.002350763533122786,0.04809928914542893
DJCO,0.008509472160256484,-0.01787934987904814,0.0058086927576740405,0.01181763671557108,-0.03301161601086384,-0.009709410310022308,-0.021889880476985746,0.022977399325913278,7.125421021715941e-06,-0.02529104690992997,-0.03583278027048206,0.00653183754780229,0.01283389961467148,-0.005902693986477046,-0.009780682676622403
DLHC,-0.008921437626335434,0.00764610477481556,-0.015244826996030903,-0.018911966805555486,0.012330193390186435,-0.009513392133035842,0.013154757248168163,-0.008006101896538331,0.029530177818038895,0.027892503323780217,-0.007852385573702665,0.007753304891768253,0.010547347006111159,-0.03450738396388135,0.02339828208048151
DLNG,0.01206939290771291,0.029005169665740092,-0.0009572773666180845,0.01192388239496606,0.004205596163256396,-0.009932159594496063,0.016246484032154326,-0.02804109560963884,0.05526834193986873,-0.002389098431567629,-0.000860732199994144,-0.00045768160162470636,-0.0011171801320063136,-0.007217785765869929,0.03390840798870044
DLTH,0.003117664191855103,-0.009125943203085837,0.0007979556025543362,0.011805625462800787,-0.006559933070465731,-0.006153565624748267,0.006018980144082231,0.031556344432456286,-0.03257842395235511,-0.03990795366304904,-0.03445205219891778,-0.006810276724115768,-0.048005277594318246,0.020698967178651557,0.02434176548640963
DMAC,0.005689107961999916,0.02010768846785411,-0.0002563067924275424,0.004880582844820349,0.0025753473302968614,0.006500063795348975,0.014858781572559208,0.009726531679678584,0.021508188405673583,0.019680584605887043,0.039983250462463524,0.012966462625170014,0.00044337274266782745,0.007478739195808243,-0.018754358628453868
DMRC,0.007110907523064484,0.009078312719428109,-0.022152349085116742,0.020093268254743932,-0.020069677240071228,0.01117645594788699,0.009228969647902565,0.006308155826855781,-0.00794736299354992,0.0005160441176241858,-0.07068843705170845,0.02668372199430832,0.03560333375513218,-0.036658272028114766,0.028684319539819148
DOMH,0.00208045591241184,-0.0009505824091409713,-0.0009361568823642715,-0.0019112750711820642,-0.01850670037049159,-0.00828192863966786,0.005749855950687757,0.017570942142244788,0.010066827939880145,0.02060615627846117,0.03141581843141892,0.02996549648911749,-0.0324881300861166,-0.017747021902922273,0.029395354281364916
DOMO,-0.013583330667656815,0.012075221181377204,-0.025465711676723193,0.05576342280248435,-0.012828363267213577,-0.022678639898741963,0.013712566253515475,0.015463421061948963,0.021846638634845653,-0.0007264680553846631,-0.0010618524340307162,-0.013504101628864418,0.015169431179185776,0.006389456571640059,0.02004111421242906
DQ,0.004447345465812307,0.011359258798944137,-0.007680676977058381,-0.039156762341626,0.020394573613148975,-0.03605678041671181,0.013437608172693393,-0.0013702926936223995,0.02983835134938657,-0.018254925964914615,0.010588024814117754,0.02990776543131337,0.005513615904575462,0.004523653572245958,0.015346890592550674
DRIO,-0.014768940049436644,0.013340117324071477,-0.022998216413343,-0.007004323730797172,0.006894155523722105,-0.023554584313747646,0.01321596971794747,0.0034503759446976273,0.015020384977902854,0.026768422101104423,-0.005677512327235726,-0.02103749589690416,-0.009639369135879277,-0.016427368721351913,0.0272351208952595
DSWL,0.0019064879894268882,-0.013404182803011838,-0.0032715367362785,0.002435594194829263,-0.008218425988595528,0.0017208113345836325,0.02205643349007321,-0.037753634090472624,-0.010821946397167933,-0.0085756056291246,0.04101711546823552,0.023703206888909874,-0.014311548286024442,-0.03026922151495695,-0.015201261431249646
DSX,0.015983911432775444,0.04642362082030137,-0.015072107197174335,-0.000704650277514686,0.023966791009906535,-0.002655009541032703,0.03012958305389964,-0.06391005816816486,0.0025143169839907196,0.045123644548047084,0.03213628052679781,-0.0029065577845393676,-0.010842366160974202,-0.002132127148753805,0.07634653059290344
DTIL,-0.015441487542784887,0.015655679235312185,-0.006991648353692308,-0.008672650073837555,-0.0071946591337196195,0.009403503675902153,0.052591585275110084,-0.014354257701323356,0.04301683032748822,0.01857993391604893,0.02282069021167264,0.015257508865246575,-0.023281660891554402,0.010888091966190878,0.011018964895321363
DUOT,0.0113504992884229,0.0018946146292291755,-0.01677919763799434,0.014920145355731159,-0.018928284191041055,-0.0039764763562195205,-0.020040600674969038,-0.012048231751319194,0.017351088378697255,-0.02994260230279015,-0.041795750943586035,0.004499794652535311,0.0036688801359708967,-0.058878689999034325,-0.014584608305838081
DVLT,-0.0034493135088998913,0.007119847325182048,-0.005710085155682922,0.021263230861770947,-0.01063843702431073,-0.0033527114877842613,0.012345568995880222,-0.006600586774848306,-0.007003547038072955,-0.028555513125613097,-0.02139093179328167,0.011842388428380863,0.00802914125497036,-0.021151863103177324,0.022564425513005828
DWSN,-0.005597613598106703,0.04822041194162492,-0.018239679153363466,-0.01010271395230056,0.020193699535899983,-0.019499355127393276,0.009946239923377334,-0.012418754678405738,-0.00988801475248556,-0.01418474279782587,-0.011341441178315011,0.003218399017931542,-0.018047037801727416,0.03515106775123206,-0.020423133523601034
EAF,0.018477079008426007,0.0052079377371481795,-0.019098696090985415,-0.002349858768478887,0.01613669300694919,0.021716946196765376,0.0009778558659664944,-0.04443218636135482,-0.024377930330908446,-0.04524572933442261,-0.03438353573685356,0.026108061169045883,0.046930075615669906,0.008872259955945571,0.05605989651043627
EARN,-0.05721608258236982,0.013703811132457718,-0.08354753057537354,0.0013431582535702283,-0.016958792591670387,-0.023185675546378577,0.047622097970776954,0.014045698546286123,0.06505769479220759,0.0074518950828319115,0.00942468044129622,-0.008088255864529487,0.015575425160704322,-0.027457823904487512,-0.011054496048459348
EBF,-0.017365561490229706,0.012490738944313969,0.027899057919445965,-0.004875855332052505,0.008405078444318792,0.027189759425317848,-0.024256377135883522,0.0018397353135748834,-0.028729928535176343,-0.0024929867168799135,-0.01813736187038415,-0.006064061371889793,0.04920111910365159,-0.028977027461612855,0.0025295579100981895
EBMT,-0.002027976071133956,-0.028363059433308614,0.005343938755788083,0.022061961819671357,-0.02370528359882447,0.011231404225607634,0.01279485491110505,-0.028999303354412212,-0.003720255975211,0.030895177840909283,-0.04353190418387512,0.003146275213689421,0.054499972319375374,-0.038512948852942416,-0.045827768034858725
EBS,0.00649180861817334,-0.0286725470954816,0.027777778870141497,-0.005170777709949307,-0.023054574782996114,-0.011118844339098991,-0.015367991356504932,-0.008974767683832542,0.03523369569061549,0.02289057574915972,0.021100295335729664,0.04543638502466386,-0.022975758655847778,-0.02106977395383854,0.013346824909975064
EDIT,-0.0011043851713950243,-0.01789028458349933,0.03537448107735645,-0.012359986902751334,-0.0031883869291710358,-0.0029933740661475926,0.03070801173354723,0.003264400760371834,0.01852782102430647,-0.008746395561306537,-0.008018702626466038,0.028313570347043914,-0.017284269761788783,-0.007251722408223235,0.0032441707138296597
EDRY,-0.0009221612238767482,0.024924685411399868,-0.003696381619691552,-0.003991704328482921,0.00864479863873891,-0.025962860238843706,0.023868922966279987,-0.05980850251497396,0.020909842857367664,0.016612831361771316,-0.009718723039746892,0.01313263294273426,0.012656487125327165,-0.02745735145577126,0.05317568807126756
EDSA,-0.014241784174245795,0.016690692956479788,0.012365538253847189,0.014177317412203507,-0.0006654734003015144,-0.035241084517929434,0.0025946890391140443,-0.0031937049766391163,0.031245012917656165,-0.013637620824366523,-0.003833043778337694,0.008027326342528857,0.013719309061726212,-0.009120363611234052,0.013198717517344282
EEX,-0.004324738617006366,0.02905593153283758,-0.034783417952277636,0.03940322302431372,0.0012521382172684032,0.015925931490103136,0.01497421231562401,-0.016022349758419638,-0.04657346731865348,-0.027155764785744357,-0.041126357436691005,0.008805650083536055,0.013928380830034184,-0.003416480110219647,0.008136951286372542
EFSI,-0.002564176625934146,-0.01323087313057568,-0.009788002241851463,0.007229780114117018,-0.01542289126951308,0.003395785358025193,0.016530048524955297,-0.00471090983688578,0.012777275524909752,0.03186881256282673,-0.01847715979720368,0.04613377760522613,0.014919003505778981,-0.012817396284788906,-0.017367972890156378
EGAN,-7.618322576189015e-05,0.004807171345707583,0.017229795662025957,0.009971098422468284,-0.004898799095312166,-0.021300871546168977,0.0042326735995873764,0.01340386597653263,0.0020414355571481352,0.025146309325160314,-0.05166419156218522,0.024195871765555772,0.05965690296245089,0.006964179141518572,-2.23278708530103e-06
EGBN,-0.008711732608812604,-0.0377546706220949,0.0273720967336266,0.02236947276600105,-0.05253184183427233,0.01371410341882598,-0.022268700069181854,-0.04826923339829965,0.04081598874561861,0.043826959933901524,-0.015885381821332138,-0.03823433290687163,0.0882826508818531,-0.033718768574489875,-0.027668935004560226
EGHT,-1.8924702498983922e-05,-0.028126800468480723,0.006520376169196691,0.023101419128978524,-0.03026216993096391,-0.02892075855269171,-0.009992857145727488,-0.021192042465015097,0.03385851948916993,-0.03590311942556753,-0.03720151937056367,-0.049110445067456064,0.03075173604278498,-0.009570088432326603,-0.031707673532627975
EGY,0.018059242338775174,0.10012456775739961,-0.0010229647549520736,0.010105888948536413,0.04330513564967625,-0.038630239422086966,-0.007744528608831982,-0.04939517347326443,0.012967873995110919,0.007866287815197756,0.016171008902837146,-0.017504678312072246,-0.001397159224585243,-0.03353561577480335,-0.0010462849144414216
EHTH,-0.012408087549819816,-0.010169805903336826,0.005391781712894709,0.016765955336662336,-0.0060095519643791635,-0.013234308979514418,0.009463155230907395,0.01483085942256573,0.005933584038895239,0.0010581269723580577,0.03192205213172452,0.0017188092634077678,0.009640274931990473,-0.0033235004287180594,0.03075431178501474
EIG,-0.030807830893439546,-0.009845369953072246,0.062238235949729576,0.03972351659298129,-0.005463497639491427,0.0470841941658438,-0.04157119271097613,0.003169845690263834,-0.05404387013637488,-0.006075107863029129,-0.05646901864867806,0.013883641876149128,0.04192211372409532,-0.00907909781724997,-0.003841074574413167
ELDN,0.0013520660257372395,0.007803833281298295,-0.01718405797756204,-0.022454122999396215,0.015840153687908844,0.003909937263188258,0.006856478117842498,-0.0005473069076895824,0.04503385573908414,0.019316126905743473,0.02354461539416421,0.009997340996097514,0.05150730662100936,0.00295148489021161,0.01343380968999167
ELME,-0.05383614292792076,0.0063728700520926836,-0.038879980870684006,0.0017439909466766264,-0.05743092866671022,-0.0030946049460811777,-0.018280319449288058,-0.08053386732432019,-0.07581967990888198,-0.007922287121096185,0.02646602991489131,0.005388245433767402,-0.05344768931880679,-0.040631283592982674,0.06853043565514248
ELTK,0.00014084308346740191,0.012287123202764844,-0.002578496645493404,-0.005761431831682399,6.297151497802744e-06,-0.015126091897058463,6.137466023253173e-05,0.006557288892566258,0.008957032206814647,0.02668421688728334,-0.03582187064688781,-0.015363944543767896,0.04502568233053479,-0.0006697529469073398,-0.009314537875944141
ELVA,0.0036346848258126483,0.009382018466701466,-0.028730386614127003,-0.0009920211219881232,-0.00613067239714638,-0.009028793537171665,0.025199506892004068,0.0358273407482909,0.002083608249999875,-0.04503022479671643,-0.008337508550691873,0.016010393756754046,-0.008016502895025052,-0.03431693240306244,0.051455861810565405
EML,0.005653892252521492,-0.02490968196057356,-0.024459237031399093,-0.001382786441940078,0.008562627385232384,-0.011605519174198204,0.009467148122075806,0.001822109658159651,0.005728748430291227,0.003956082336712618,0.025098313821925358,0.008106546549051696,-0.02032332276764018,-0.004817063760893281,0.026752565922438347
ENLV,-0.002117486902725424,0.013467020805620705,0.009379345523210474,-0.006117794896250089,0.011518382200422332,0.017041818274952207,0.026162079230329698,0.01752569580780371,0.032267562542910064,0.0019136990751928162,-0.01839876419464583,0.016758260755118572,-0.02006838389317763,-0.0352534841660095,0.007576917257386344
ENTA,-0.012460917280677436,-0.012725288055110577,0.04121039429857732,0.005539422142064898,-0.015645195778317075,0.03259332812216152,0.01799218853897943,-0.028074902741257804,0.010761688749465675,0.022958284430258644,0.016310098420465685,0.0010477630658566337,-0.016555775589570873,-0.03723543229631748,-0.02006341761474302
ENTX,0.000323220106700856,0.019566403750963503,-0.04373205530166768,-0.007002479896935037,0.006239570695974693,0.005995216637329832,-0.002994285979109267,0.0269666150576372,3.935806293879629e-05,-0.015838889547229916,-0.005526210166768552,0.021404507076853617,-0.017905106513742584,-0.002902114946489417,0.024587559860580553
EOLS,-0.0035441706136742045,0.022347316204959278,0.000710583654578763,0.016285222888476322,6.0295984641153474e-05,-0.012506144854742229,0.029599815096212935,-0.00314868992485026,-0.008579293112475893,0.0318767765622875,-0.0072101137007006075,-0.00560551151282168,-0.0038452491818858486,-0.017985165373618436,-0.013901879516196931
EPSN,-0.0014159721881859093,0.04993821098366288,-0.004241316051525846,0.003013472607143051,0.017409352339210427,-0.03394392833177326,-0.027715697787380436,-0.02556735215332065,0.02197853334013585,-0.017597349710983715,-0.016841142973132467,-0.015541051965845407,0.002394469828902554,-0.013696409239880341,-0.005006912649621642
EQ,-0.009697665435390856,0.018976296718956565,0.003947626559285194,-0.012689855205121876,-0.003724523748438379,0.02141549041469951,0.014133953116309349,0.008835937038929821,0.024676155670178467,-0.009829699627135964,-0.03209966271987692,0.004872361095563688,0.006406299256330389,-0.01863036054396927,-0.010108401847848841
ERII,-0.0008740841813612878,0.007596463214567514,0.010130646339838498,-0.027050858065308707,0.013457141646752034,-0.004958386133495326,-0.008774390657483812,-0.005540330336061188,0.005137387179491747,-0.022529137133519575,-0.00702703599087352,0.012459871462429238,0.016988570666670588,-0.03555917221289508,-0.023143173482753847
ESCA,0.005822654820278942,-0.011667926392041256,0.002568183308464557,0.013686713262576929,-0.014491575372491735,-0.02757299804755163,0.014034498816347472,0.06730012213699277,-0.011405779486661794,0.0004607910798197904,0.006365175188913549,0.010581131677879612,-0.06350002783256993,0.05085956709875371,0.03180640425394246
ESEA,0.010877145746499433,0.03328919642111654,-0.002145080909185514,0.001939167583171308,-0.002225115367136949,-0.00952854445851746,0.039425887066738094,-0.028913250901125103,0.036107036061356526,-0.021719820118917717,-0.03610095003645326,0.04572677698604268,-0.030066004296087107,-0.0032600670270400162,0.018070679141333888
ESOA,-0.007854718531086331,0.02536387483476135,-0.007421706637891582,-0.018449402673297602,0.009301690858282434,0.0049126117651829134,-0.02680620453384966,-0.013671580442409952,0.019041709999833886,-0.0009338505645593784,-0.012401146713075508,-2.3788822082506517e-05,-0.035087132612024896,0.012525751189372419,-0.01742918678973384
ETD,-0.004210450732224643,-0.032914584277010044,-0.0021244478410184717,-0.010114727073363533,-0.010393528959222069,-0.011829502792868797,0.02052348268709056,0.0399810816696039,0.0064709373314348045,-0.05444135048985933,-0.03940759014801394,-0.032293908753253275,-0.07632757832083235,0.024144915365913528,0.061644696923129266
EU,-0.006969374374016592,0.022170920584967724,-0.006031782024339641,-0.01630784899009936,0.01610648680395784,0.00937703892336259,-0.0007958546811793238,0.022503941578738258,0.018439080626371757,-0.03132296509874241,-0.003876541433484879,0.05200717470795573,0.03251193383333782,-0.008893295900036974,-0.002517160585402403
EVH,-0.014076111401029824,0.016698519689527805,0.01727811686690149,0.028075399616414205,0.0056384951203376915,-0.04130094259129372,0.02250260258588891,0.0552675946083956,-0.003008294747672214,0.030742227568348275,-0.011139619057472383,0.009049157953144205,0.004390417213001054,0.004259689333871275,0.025867773125558696
EVO,-0.013212694328477855,-0.03887063715557315,0.018595154716739296,-0.006215529555087608,-0.005134699452621978,-0.023961058951237194,0.01668250489436248,-0.015893318856651795,0.02187686139895006,-0.02269386998604068,0.0005729667324034654,0.0632470731406729,0.03940719033622915,0.0217385086870758,-0.006127344167706163
FATE,-0.013451047099259107,-0.012118493824898083,0.03219400007969209,-0.007322484229435432,-0.012858348424579048,0.0005927697142291723,0.03604090634446804,-0.005092803829093107,-0.0021792574859274966,-0.013381652410044348,-0.023383355976734566,0.011773517513223294,0.011867077562098451,-0.0010457561136785337,0.018562901007110794
FBIO,-0.010053817977914815,-0.0029171024845314943,-0.0031875627837364756,0.009684835786110981,0.005306908896345551,0.007432306175020675,0.037822665623543604,0.006420793446141396,0.0170559332997026,0.010940534677250549,0.01090360946444681,0.005496190685666565,0.008677720986152403,-0.03643545688658561,-0.0478520117445464
FBIZ,-0.014001046021741246,-0.031151353184171015,-0.01000196581893684,0.033889597879177225,-0.027582925501164333,0.035298965280131885,-0.04037669458703827,0.000779017487010712,0.021405949171281857,0.03096587435829648,-0.007716470066075097,0.0038311000400825463,0.07517667465617961,-0.009599803907820108,-0.013990936951157728
FBRX,-0.016196281933829257,0.018286102874311077,0.002942800287519055,0.00037648449337883676,-0.00951711674084405,0.013950513057404584,0.034330602051895906,-0.0020617871424453496,0.02742455121097637,-0.017521651494109752,-0.029457897693443785,-0.00804437768697205,-0.018880677085426255,-0.036291867928811714,-0.036295518021578585
FC,-0.001760770325677476,-0.005546904626094418,0.014086679217810514,0.031108023107529775,0.024475658243311323,-0.0189899906180154,-0.012834819308432673,-0.02368139837873568,-0.02262827085204852,0.03288344737954948,0.006623029664622498,0.015172324849515046,0.03147581924063462,-0.02397232614985363,0.016510987746577804
FCBC,-0.0055574160893184,-0.031128226358969478,0.03997254663568801,0.031074281342241307,-0.05120868549408354,0.06681439270635789,-0.07646503532931685,-0.026863433284273597,-0.03687053825396308,0.007634847823108165,-0.06011285091402298,-0.013295626945894217,0.03742936723320686,-0.028399431922278402,-0.046350614737556736
FCCO,0.002362100487204633,-0.0237050379936216,0.011742428742043074,0.018685443436865443,-0.022640616701403545,0.0078065713086230065,-0.017854941370565668,-0.02301852755741262,0.02739011194979286,0.032505093629963545,0.003649848355549894,0.007922098831305681,0.05212268599562017,-0.011365809646552781,-0.039147189821738274
FDBC,-0.005714284749270022,-0.027488374362456477,0.04430692199373218,0.014562288703002017,-0.012661537433628467,0.026242994628614354,-0.02636759899031024,-0.012368901056269668,-0.003575505447390953,0.003326669655878877,-0.02491149387437864,-0.022777275800332706,0.019469560801258654,-0.007889315446000637,-0.004773684964691327
FEIM,-0.005808918927868781,-0.0231526586997809,-0.003645346879545568,0.008087503395613546,-0.008680571626950791,-0.011103401142497613,-0.004362955004463143,0.021879062388057466,-0.025411549852746358,-0.0021240754080883023,-0.01695603527385749,0.05753618120741135,0.06639500366606754,0.011818618252276637,0.054755195428291575
FENC,-0.00516498003173913,0.006851028184339157,-0.003362467176889058,0.007713991677556786,0.0033112599968304927,0.011746890533259575,0.024802279971173857,0.01509155132323707,0.015149830996481968,0.029868688656128628,-0.023448323729240862,0.024337534647551534,-0.021191095635911726,-0.032586645687118686,0.0020560249586498
FET,0.022862821644759234,0.06203193919007501,-0.010591170454855353,0.006376265599040315,0.0421779507948674,-0.03802359392505437,0.0034153868180966137,-0.04845106070897344,0.031746283823112675,0.00978535412149114,0.043240041412549945,-0.01992646413427853,-0.026687682780458653,-0.010623320897821161,-0.017952611726486163
FF,0.013520908334415589,0.001107008051835957,0.03919106462066423,-0.022629129466785143,0.014986976691927459,-0.011706942648350248,-0.012184505603614894,-0.019638889197837794,-0.013030683703334335,-0.019366564526718047,0.012260913786115208,0.012247497009133756,0.0003823460033295194,0.014902205610923154,0.055391643993210976
FGBI,0.010543672054247808,-0.016264446452056217,0.030661232475113598,0.01005924275958418,-0.02321930059888187,0.0148204636187661,-0.001336262190654216,-0.008005294040504402,0.005784551076614092,-0.046051715939757105,-0.030990172699637757,0.011431740324946947,0.01817210158485827,0.008437984980798178,-0.020729024523975383
FISI,-0.00713745503861898,-0.03776664216588259,-0.016832231127841685,0.037957205729351066,-0.027724692798157688,0.042885498622749915,-0.03274067841243741,-0.025099054962822526,0.029326268609390818,0.06051420153341692,-0.007780116513487156,0.005544158229251929,0.07850705571693042,-0.04335901075879336,-0.01609560249270786
FLGT,-0.013140345555712632,-0.005875974873020374,0.013496849930096994,-0.004626064598325749,-0.002128552282392687,-0.020353234542640538,0.057542222857424746,0.03030267086164702,0.044197363807467346,0.03464299661704967,-0.025983029732058877,0.016563469240858327,-0.0030628694413373713,0.004389145174049988,0.02903395002905302
FLL,-0.011542427986915831,0.009544288988871589,-0.04127713798278,0.03290200255934886,0.004779357037766148,-0.02212324553049401,0.006458241254553817,0.03308812000656604,0.007722303057334343,0.006733566095462374,-0.0015731637088362265,-0.014434308029776678,0.044944289472565194,-0.004898994364263192,0.02501563666346028
FLNA,0.0016050360134110173,0.0020726474775491013,-0.00021037282846526938,-0.0006590308739053644,0.010262419164983808,0.004888414109527718,0.030390432370940603,0.010410322574423977,0.00471579248205354,-0.007214716038485497,-0.015297182902531757,-0.0033805999703281327,-0.0017970522377187947,0.003013756039064429,0.008450455691579348
FLNT,0.0011871149002825121,0.00832635905442381,-0.023102207070832475,0.03026477975899035,0.011368532669127858,-0.00027502442700692506,0.025160723601302393,-0.002096436751794343,0.01598959500587079,-0.008034845306908046,-0.02165185740631512,-0.003770804445210642,-0.011922524494571516,-0.005859841873178451,0.03259996935006497
FLWS,-0.0016316644036690007,-0.027452218963721138,0.006552062543148277,-0.0066799074690513955,-0.033341829310100005,-0.02845751002979007,0.026471839277661044,0.0360684532314263,0.0027174438338058507,-0.043718787917290315,0.008758294840886967,0.005140217897114406,-0.018872877229482044,-0.02321086273055168,0.030118021323222874
FLXS,0.020286004392908723,-0.023501788777836936,0.009513006807106796,-0.016388124397638433,-0.006220511656315845,0.014876655945552,0.01188687126017687,0.026068047700802965,0.0007511339650049091,-0.02961853424249873,-0.03173309439801196,-0.021489364076581002,-0.02853448218112687,-0.010877532104160724,0.00857410446337744
FMAO,-0.003430184604539494,-0.04002937166464737,0.015531116953344385,0.007167675027106999,-0.047585994801487216,0.004396706291956777,-0.04209552629181061,-0.004427197950029758,-0.0014123179351083004,0.010296207629041279,-0.04268510057887376,-0.01857917141587148,0.04010575803308012,0.02008461667298814,-0.02078404615702523
FMNB,-0.002425373472241023,-0.052870978036167124,0.035796188178002945,0.026296210160236453,-0.05197524648560191,0.0373150086396198,-0.03756756348514177,-0.028000466345097202,-0.0002047628710945249,0.0035250027560376957,-0.028806503185533964,-0.0029930128236233117,0.05111740920765017,-0.023748143054736884,-0.04855903180543512
FNKO,0.0014528198008311672,0.008281080636034785,-0.022489908502844932,0.021722587285235018,-0.010168650162369173,-0.01607458861751096,0.04316185441416688,-0.026974253779332668,-0.021452874587508802,-0.003940481317814534,-0.0382267931145951,-0.02020920276657063,0.00037276005272735306,-0.007353377484529848,-0.003700030996131167
FNLC,-0.000557821505720243,-0.03465379658731029,0.03876488141639456,0.013301861159746221,-0.04313579715170668,0.04025840503631145,-0.02486286139479118,-0.007736436881222189,-0.010841646805083887,0.0027028374710537885,-0.049084567150013546,0.0004649803730097657,0.05011838131064096,-0.020866583058473196,-0.028629935141512203
